our,remove,internet,free,you,your,000,money,hp,george,Target
0,0,0,0,0,0,0,0,0,0,0.0 
3,8,6,0,6,3,6,0,3,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,2,2,0,5,0,5,0,0,5,1.0 
0,0,0,0,8,0,8,0,0,0,0.0 
0,1,0,0,2,0,0,0,0,0,0.0 
2,0,2,0,2,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,39,4,0,4,0,8,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,1,1,0,7,0,1,0,0,5,1.0 
0,3,11,0,3,0,0,0,0,7,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,15,0,2,2,0,0,0,0,0.0 
0,0,3,0,11,7,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,3,0,0,0,3,0,0,3,1.0 
0,0,0,0,10,21,10,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,16,0.0 
0,0,1,0,7,0,1,0,5,0,1.0 
0,0,0,0,0,10,0,0,0,0,0.0 
0,0,7,0,14,3,0,0,0,14,1.0 
0,10,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,6,0,3,0,0,0,0,0,0.0 
0,0,5,0,1,0,0,0,0,0,0.0 
1,0,1,0,1,0,0,0,11,0,0.0 
1,0,0,0,4,0,0,4,0,0,1.0 
0,0,1,0,1,0,0,0,4,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,25,0,0,0,0,0,0,0,0.0 
7,1,3,0,1,1,0,2,7,3,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,25,0,0,0,0,0,0,0,0.0 
6,0,0,0,0,0,0,0,0,0,0.0 
0,0,12,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,9,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,5,0,0,0,0,0,0.0 
7,0,0,0,0,0,14,0,0,0,1.0 
0,7,15,0,0,0,0,0,0,0,0.0 
0,0,2,0,0,0,0,0,0,10,0.0 
7,0,0,0,2,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
4,1,3,0,2,1,0,10,4,4,1.0 
0,0,0,0,0,0,0,0,0,7,0.0 
0,0,0,0,0,0,0,0,0,3,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,3,0,3,0,0,0,0,0,0.0 
0,3,3,0,1,0,0,1,0,0,1.0 
4,3,4,0,0,1,0,2,4,7,1.0 
0,47,0,0,0,0,0,0,0,11,1.0 
0,0,0,0,0,6,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,1,0,0.0 
0,3,7,0,14,0,3,0,0,14,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,8,0,0,0,1.0 
0,0,0,0,0,0,0,8,0,0,0.0 
0,15,0,0,0,0,15,0,0,15,1.0 
1,0,0,0,4,0,0,4,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,8,0,0,0,0,0,0,0,0.0 
0,0,3,0,6,1,1,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,5,0,0,5,0,0,0,0,0.0 
1,1,2,0,0,0,0,0,10,2,1.0 
0,0,0,0,4,0,14,0,0,0,1.0 
0,0,10,0,10,0,0,0,0,0,1.0 
5,0,10,0,5,0,10,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,5,0,11,0,5,0,0,0,1.0 
3,4,3,0,1,0,0,3,5,6,1.0 
8,0,8,0,4,0,4,8,4,12,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,10,0.0 
0,0,4,0,19,0,0,0,0,0,0.0 
0,0,0,0,1,0,0,0,0,0,0.0 
0,0,3,0,6,6,3,3,0,0,1.0 
0,0,2,0,0,0,0,0,0,0,0.0 
1,4,0,0,0,0,0,0,0,5,0.0 
4,0,4,0,17,0,4,0,0,2,1.0 
0,0,2,0,6,0,0,0,4,0,1.0 
9,0,9,0,9,0,9,0,0,0,1.0 
2,0,2,0,0,0,0,0,0,0,0.0 
0,9,18,0,0,0,9,36,0,18,1.0 
0,0,0,0,6,0,6,0,0,0,1.0 
0,0,5,0,0,0,0,0,0,0,0.0 
4,1,3,0,2,1,0,10,4,4,1.0 
0,16,0,0,0,0,16,0,0,16,1.0 
0,0,4,0,4,4,4,0,0,23,1.0 
0,6,6,0,3,7,5,1,11,5,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,7,2,0,0,0,2,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,5,5,0,11,5,22,0,0,5,1.0 
5,0,7,0,2,2,2,5,0,0,1.0 
0,0,3,0,6,6,3,3,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,1,0,0,0,0,0,1,1,0,0.0 
1,1,7,0,6,3,4,1,14,8,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
4,0,0,0,4,4,0,4,0,0,0.0 
0,0,0,0,0,0,19,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,2,1,0,4,4,0,1,9,17,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,16,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,1,0,1,0.0 
16,0,16,0,0,0,0,0,16,0,1.0 
9,0,0,0,0,0,9,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,12,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,6,0,6,1.0 
0,0,0,0,0,0,0,0,0,39,1.0 
0,0,0,0,0,0,0,31,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,8,14,0,13,0,9,9,3,17,1.0 
0,0,13,0,0,0,0,0,0,0,1.0 
3,0,6,19,2,0,0,0,4,1,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,3,3,3,3,0,0,1.0 
0,0,10,0,0,0,5,0,0,20,1.0 
0,5,2,0,0,0,5,0,0,5,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,3,3,0,0,0,0,3,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
12,0,0,0,0,4,0,1,0,6,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,38,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,11,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,18,0,0,0,0,0,0,0,0.0 
10,0,6,0,10,0,6,0,0,6,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
4,0,8,0,0,4,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,18,9,0,0,4,0,0,9,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
4,0,4,0,2,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,7,0,0.0 
1,3,0,0,0,0,0,0,0,3,0.0 
0,0,1,0,0,0,1,0,0,0,1.0 
0,0,16,0,0,0,0,0,0,0,0.0 
1,2,10,0,8,8,5,0,8,1,1.0 
0,0,13,0,6,6,0,0,0,0,0.0 
0,5,5,0,11,5,22,0,0,5,1.0 
0,0,0,0,6,0,0,0,0,0,0.0 
0,0,10,0,10,0,0,0,0,0,0.0 
0,0,5,5,0,0,0,2,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,2,0,3,0,0,1,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,8,0,0,0,0,0,0,0,0.0 
0,0,10,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,11,0.0 
0,0,0,0,90,0,0,0,0,0,0.0 
0,0,18,0,0,0,0,0,0,18,0.0 
0,0,1,0,2,0,0,0,0,0,0.0 
5,0,2,0,0,0,0,0,2,5,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,8,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
9,0,4,0,0,9,0,0,4,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,1,0,15,1,0,4,0,0,0.0 
1,0,1,0,0,0,0,0,9,0,0.0 
0,0,2,0,0,0,0,2,0,2,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,3,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,4,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,6,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
7,0,0,0,14,7,7,0,0,14,1.0 
0,0,0,1,4,0,0,1,0,0,0.0 
11,0,5,0,0,0,0,0,0,0,0.0 
0,0,2,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
5,2,4,0,0,2,0,3,3,6,1.0 
9,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
2,0,4,0,2,0,0,0,0,0,1.0 
0,0,4,0,0,0,4,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,3,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,4,4,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,1,0,0,0,0,0,0,1,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,4,0,4,0,0,0,0,0,0.0 
0,0,4,0,9,0,0,0,4,0,1.0 
0,0,0,0,0,0,10,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,4,0,3,0,0,0,5,0,1.0 
0,3,0,0,3,3,3,7,3,3,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,13,0.0 
0,0,0,0,14,0,0,0,0,0,0.0 
0,142,0,0,0,0,0,0,0,0,0.0 
3,0,0,0,0,0,0,0,0,0,0.0 
0,0,5,0,6,2,0,2,0,2,1.0 
0,0,7,0,7,0,5,5,0,10,1.0 
5,5,0,0,0,0,0,0,0,0,0.0 
0,0,3,0,3,3,0,0,3,0,0.0 
38,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,25,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,6,0,0.0 
5,0,5,0,15,0,0,0,0,0,1.0 
0,0,13,0,0,0,0,0,0,0,0.0 
0,0,9,0,9,0,0,0,0,0,0.0 
6,0,0,0,12,6,6,0,6,0,1.0 
0,0,0,0,9,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,3,0,0,0,0,1,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,4,0,0,0,9,0,0,0,1.0 
0,0,6,0,6,0,0,0,0,6,1.0 
0,5,5,0,22,0,11,0,0,0,1.0 
0,0,0,0,62,0,31,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
1,0,1,0,0,0,0,0,0,0,0.0 
0,0,1,0,0,0,0,0,0,0,0.0 
4,0,0,0,0,0,0,0,0,0,0.0 
0,8,0,0,8,0,8,0,0,8,1.0 
0,0,3,0,11,7,0,29,0,29,1.0 
0,0,5,0,0,5,0,0,0,5,0.0 
0,4,0,0,4,0,8,0,13,8,1.0 
0,0,0,0,4,4,4,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,7,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,4,0,4,1.0 
0,0,0,0,23,0,0,0,0,0,1.0 
11,5,0,0,5,0,0,5,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
4,2,5,0,2,2,0,2,2,9,1.0 
0,0,2,0,2,0,0,0,0,0,1.0 
7,0,3,0,1,1,3,0,0,3,1.0 
0,0,2,0,0,0,0,0,0,5,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
3,0,3,0,0,0,0,0,0,0,0.0 
0,0,35,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,10,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,4,0,4,0,0,0,0,0,0.0 
0,5,0,0,5,5,10,0,0,0,1.0 
7,0,7,0,15,0,0,0,0,0,1.0 
0,2,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
5,0,5,5,5,0,0,0,0,0,1.0 
0,0,0,0,3,0,0,3,0,17,0.0 
0,4,5,0,3,1,0,0,0,3,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
3,0,1,0,0,0,0,0,0,0,0.0 
3,3,3,0,0,0,0,0,0,0,0.0 
0,0,0,0,14,4,9,0,0,0,1.0 
0,0,0,0,0,0,0,0,9,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,5,0,10,0,0,5,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,1,0,0,5,0,0,4,0,1,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,13,0,6,0,0,0,0,0,1.0 
5,4,2,0,1,0,0,1,5,6,1.0 
6,0,3,0,14,0,0,0,2,13,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
3,0,6,0,2,1,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,3,0,3,9,0,3,0,0,1.0 
0,0,13,0,0,0,0,0,0,0,1.0 
0,0,0,0,22,0,0,0,0,0,0.0 
0,0,0,0,6,0,0,0,0,0,0.0 
0,0,2,0,1,1,0,1,2,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,7,0,0,0,0,0.0 
0,0,5,0,10,5,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,15,0,0,0,0,0,0,0,0.0 
0,0,2,0,0,0,0,0,2,4,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,10,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
5,4,2,0,1,0,0,1,5,6,1.0 
0,0,0,0,0,18,0,0,0,0,1.0 
5,0,0,0,0,0,0,0,0,5,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
4,2,5,0,2,2,0,2,2,9,1.0 
0,3,1,0,1,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,6,0,6,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
10,0,0,0,10,0,0,0,0,0,0.0 
0,1,1,0,0,0,0,1,0,0,0.0 
0,0,0,6,6,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,2,0,0,0,0,0,0,2,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,2,4,0,8,2,0,0,14,14,1.0 
0,0,0,0,0,0,0,0,13,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,1,0,0,0,0,0,0,1,0.0 
0,0,12,0,0,0,0,0,0,0,0.0 
0,0,0,0,26,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,7,0,0.0 
0,0,0,0,0,0,0,0,0,3,0.0 
0,0,1,0,2,0,0,0,1,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,11,3,0,0,0,11,0,0,7,1.0 
0,0,6,0,6,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,5,0,0,0,0,0,0,0,0.0 
20,0,0,0,0,0,0,0,0,0,0.0 
7,1,3,0,1,1,0,2,7,3,1.0 
0,0,5,0,8,0,0,0,2,0,0.0 
0,5,5,0,11,5,22,0,0,5,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,45,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,11,0,3,0,0,0,0,1,1.0 
0,63,0,0,0,0,0,0,0,0,0.0 
7,0,3,0,3,3,10,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,29,0,0,0,0,0,0.0 
0,5,0,0,0,5,5,0,0,0,1.0 
0,0,12,0,0,0,0,0,0,0,1.0 
0,12,0,0,0,0,0,0,0,12,0.0 
0,0,6,0,0,0,0,13,0,0,1.0 
1,0,2,0,16,4,0,0,0,1,1.0 
0,0,0,0,18,3,3,7,3,3,1.0 
1,1,2,0,0,0,0,0,11,2,1.0 
5,0,3,0,11,0,0,0,1,0,1.0 
0,0,1,0,0,0,0,0,0,0,0.0 
0,0,1,0,1,0,0,0,5,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,2,0,0,2,0,0,0,0,0.0 
0,142,0,0,0,0,0,0,0,0,0.0 
0,0,3,0,7,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,14,14,14,14,1.0 
0,3,6,0,0,0,3,0,0,3,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,14,0,0,11,3,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,7,0.0 
0,4,0,0,0,4,0,0,2,2,1.0 
0,0,0,0,0,0,0,10,0,0,1.0 
0,3,8,0,3,0,1,0,0,4,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
10,0,0,0,0,0,0,0,0,0,0.0 
0,0,19,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,21,0,10,0,0,0,0,0,1.0 
0,0,3,0,6,6,3,6,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,7,0,0,0,0,0,0,0,0,1.0 
0,0,1,0,1,0,0,0,0,1,0.0 
0,0,0,0,23,0,0,23,23,23,1.0 
0,25,0,0,0,0,0,0,0,0,0.0 
0,0,5,0,0,1,0,0,0,13,1.0 
0,0,15,0,0,0,0,0,0,0,0.0 
1,2,10,0,3,6,5,1,6,8,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,6,3,0,3,0,0,0,0,0,1.0 
0,0,0,0,12,0,12,12,12,12,1.0 
0,0,0,0,6,0,6,0,0,0,1.0 
0,0,0,0,33,0,0,0,0,0,1.0 
0,5,5,0,8,0,2,2,0,2,1.0 
3,0,0,0,9,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
5,0,1,0,17,3,5,0,0,1,1.0 
0,1,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,1,0,0,0,0,0,0.0 
0,0,3,0,3,0,3,3,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,4,0,1,1,0,0,5,0,0.0 
0,0,5,0,0,0,0,0,0,0,0.0 
0,0,6,0,0,0,0,0,0,0,0.0 
0,0,5,0,10,0,0,0,0,0,1.0 
0,4,0,0,4,4,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,1,0,1,0,0,2,0,0,0.0 
0,0,0,0,0,4,0,0,0,2,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,6,0,0,0,6,20,0,0,1.0 
6,0,6,0,19,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
3,0,17,0,10,0,0,0,6,10,1.0 
0,0,0,0,1,0,0,0,0,0,1.0 
0,142,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,42,0,7,0,0,0,1.0 
0,0,3,0,6,6,3,6,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,2,8,0,2,0,1,0,0,4,1.0 
0,0,2,0,2,0,0,0,2,0,0.0 
5,4,3,0,1,0,1,1,5,7,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,72,0,0,0,1.0 
0,0,3,0,6,6,3,3,0,0,1.0 
4,0,4,0,25,4,4,0,0,8,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,9,0,0,0,0,4,1.0 
0,0,0,0,11,0,0,0,0,0,0.0 
4,0,8,0,0,4,0,0,0,0,0.0 
0,2,14,0,3,6,6,0,6,14,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,427,0,0,4,0,0,4,1.0 
0,0,0,0,6,0,0,0,0,18,1.0 
0,0,20,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,19,0,0,0,1.0 
0,0,0,0,14,0,8,0,2,10,1.0 
0,5,5,0,11,5,22,0,0,5,1.0 
9,0,0,0,3,0,0,0,0,0,0.0 
0,0,15,0,10,0,0,0,0,0,0.0 
3,0,3,0,9,3,6,0,0,3,1.0 
0,0,0,0,0,0,22,22,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
2,0,7,0,0,1,1,0,2,1,1.0 
0,0,0,0,0,18,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
4,0,8,0,4,13,0,0,0,0,1.0 
0,0,7,0,0,0,0,0,0,0,0.0 
0,4,4,0,4,0,2,0,0,24,0.0 
0,0,0,0,0,0,0,8,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
6,0,0,0,0,0,0,0,0,0,0.0 
4,3,4,0,0,1,0,2,4,7,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,16,5,0,0,0,0,0,0,5,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
3,10,3,0,10,0,24,3,0,17,1.0 
13,0,20,0,0,0,0,0,0,0,0.0 
2,0,2,0,0,0,0,0,5,0,0.0 
1,0,1,0,8,4,0,0,0,3,1.0 
0,0,0,0,0,0,0,29,0,0,1.0 
0,0,7,0,0,7,0,0,0,7,0.0 
3,1,1,0,13,6,1,1,0,1,1.0 
11,3,5,0,0,9,1,1,13,3,1.0 
0,0,21,0,10,0,0,0,0,10,0.0 
0,0,0,0,15,0,0,5,0,5,0.0 
0,0,5,0,2,1,1,5,1,2,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,8,0,0,0,0,8,0.0 
0,0,0,0,0,6,0,0,0,0,0.0 
0,0,6,0,0,0,0,0,0,0,0.0 
0,0,7,0,8,10,2,1,5,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,5,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
1,1,0,0,0,0,0,0,0,1,1.0 
4,0,0,0,0,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
5,5,0,0,0,0,5,0,0,5,1.0 
0,0,3,0,0,0,0,0,0,0,0.0 
0,0,40,0,0,0,0,0,0,0,0.0 
0,142,0,0,0,0,0,0,0,0,0.0 
7,0,0,0,0,0,0,0,0,0,0.0 
0,0,1,0,2,0,0,0,0,1,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
6,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,111,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,1.0 
8,0,0,0,0,0,0,0,0,0,1.0 
0,0,7,0,0,7,7,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,12,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,3,0,6,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,1,0,1,0,0,0,4,0,0.0 
0,6,3,0,3,3,3,3,0,0,1.0 
0,0,8,0,0,0,0,0,0,8,0.0 
3,3,9,0,0,6,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,0,2,0,5,0,0,0,0,0,0.0 
0,3,10,0,6,3,3,0,0,0,1.0 
0,3,1,0,0,0,0,0,1,12,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,5,0,29,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
2,0,2,0,0,0,0,0,0,2,0.0 
0,0,0,0,62,0,0,0,0,0,0.0 
6,0,6,0,0,0,6,0,0,0,1.0 
0,0,0,0,0,0,0,2,3,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
0,8,0,0,20,0,0,4,0,12,1.0 
9,0,3,0,9,0,0,0,0,0,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,11,0,5,0,0,0,0,5,1.0 
0,11,8,0,5,2,5,0,0,2,1.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,3,0,6,6,3,3,0,0,1.0 
0,0,0,0,12,0,0,12,0,0,1.0 
0,11,0,0,0,0,0,0,11,0,0.0 
1,1,1,0,10,1,1,9,8,5,1.0 
0,0,4,0,2,2,0,0,6,4,1.0 
0,0,25,0,0,0,0,0,0,0,0.0 
0,142,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,0.0 
0,0,0,0,0,0,0,0,0,0,1.0 
